Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
51,-1.6584214314512156e-16,1.3184797813344652e-15,-3.862122909871761e-16,-9.43270669548352e-16,-1.8310376598552565e-16,1.592503286780725e-16,2.276024484229384e-16,-1.5729063946135315e-16,-1.5572358088266104e-16,-2.2579886825830433e-16,-6.467000485917395e-17,1.1609550402822276e-16
52,1.4433224463287215e-15,1.3184561019826461e-15,8.635765108239417e-17,2.8047153140745636e-16,1.558813579579529e-17,3.7980242253211915e-16,2.498664079184086e-16,9.81540282324807e-16,1.6970098327541156e-16,1.6884546146082668e-16,1.7081263596326474e-16,-2.98040315185775e-17
53,-1.6281134087899701e-15,1.3184464084441158e-15,-3.8385308391982406e-16,-1.646021490709632e-16,-4.637995917780141e-16,-3.8230295190372773e-16,-7.731283389711484e-16,1.427430745409227e-15,2.4379585076741394e-16,1.4632712705096923e-16,3.704509603119085e-16,-1.5180939037097864e-16
54,-3.3790196537135378e-15,1.3185770366877888e-15,3.53817930254721e-17,-3.3124454779350734e-16,1.6907301917444208e-16,3.440288393327723e-16,7.059087525323116e-16,-1.3316761388644135e-15,1.2406093758861199e-17,1.5107690201595014e-16,-1.6778965744797477e-16,-1.2873109389939263e-16
55,-4.566518745552684e-16,1.3184393424381219e-15,4.4121288507480654e-16,-5.629918789835468e-16,8.07384867963156e-16,-5.285553947483704e-16,-6.517153848126518e-16,4.173955082436813e-17,2.3864362980405287e-16,4.3344164561211716e-16,-1.448471447410071e-17,-1.2651993018749224e-16
56,1.0014078226864769e-15,1.3183119600705795e-15,-3.863354215508485e-16,8.276553363776783e-16,-8.290224198454933e-16,4.868685665615955e-16,9.115846172078097e-16,-1.4796624641455737e-15,1.6583708192212148e-16,2.0142854720255168e-16,1.195890244979196e-16,-8.848848388586959e-18
57,2.359559061750671e-15,1.3184339501249503e-15,1.3673584977906867e-16,6.097841798203687e-16,-3.574505827301076e-17,2.5714542383681746e-17,2.287750055349149e-17,3.885237858260143e-17,1.8400028771022877e-17,1.1170126392229084e-16,-1.0283667034017225e-16,3.787657056121179e-17
58,7.108212115416143e-16,1.3184531005251137e-15,7.477146158424348e-18,5.4770370376730166e-17,-9.765958135970222e-18,-3.0695299108327075e-17,6.190298233384497e-19,-1.757086506254667e-16,4.415912286174608e-17,5.1425044896952206e-17,3.471790487449985e-17,1.9632342718987216e-17
59,1.6459419254295349e-15,1.3184175538245474e-15,-1.1841142484183373e-16,6.398498371080176e-16,-3.9488330670895544e-16,-1.247593527204629e-16,-1.6860614296970894e-17,-6.243954528066578e-16,-1.2668237732822612e-16,-3.1780138876509333e-16,1.216600997219027e-16,-6.93913459677921e-17
60,-1.4922130609069363e-15,1.3183691990935281e-15,2.7217404291121574e-16,-3.92565327509731e-16,5.145355492883546e-16,3.6551132088876556e-16,6.728048149967499e-16,-1.0575561965705283e-15,6.14626755421294e-17,1.35716897208862e-16,-3.502626094516358e-17,1.495952918244646e-17
61,-8.95463231339219e-16,1.3182690821962532e-15,-3.4056919835328257e-16,5.649334746514209e-16,-6.70743243072323e-16,5.197988874955209e-16,7.684658847312561e-16,-6.31710085728145e-16,9.588832845346071e-17,3.126213927696543e-16,-1.8574433126387212e-16,6.281086957845904e-17
62,2.317192967942541e-15,1.3184922711942587e-15,1.4614029886345113e-16,-8.556243347851759e-16,5.11416121456751e-16,2.9338807762175084e-16,3.30651708121829e-16,1.2083272527402586e-16,-2.2420221341839164e-16,-5.247364031503052e-16,1.6631805926433128e-16,-9.046989885852309e-18
63,-2.0721259832151114e-15,1.31828329207514e-15,4.2677914698055754e-16,1.1656047214736468e-15,1.5739471561890518e-16,-1.9433257673911782e-16,-3.743206114639547e-16,6.39236024505057e-16,-4.9821881865754065e-17,-1.3414008947310206e-16,5.974537584031859e-17,-1.0097498896281054e-16
64,7.451854607062527e-16,1.3184089364109719e-15,8.245551712789919e-17,6.703655026240012e-17,8.807756269580476e-17,-1.7244593726927385e-16,-3.2656307425356553e-16,5.412364851852894e-16,-1.2691323682501364e-16,-3.3040003486578606e-16,1.3750584466945818e-16,1.2651542954488977e-16
65,8.106223531245836e-16,1.318476945218883e-15,1.8215625518520913e-16,3.985613159895717e-17,2.340404244472408e-16,1.3687928188814092e-16,1.7598411350276606e-16,-4.420338337450872e-17,1.2723781177140634e-16,-7.626842992494756e-17,3.916847659795191e-16,1.527127683947405e-17
66,1.454434310368227e-15,1.3184742371643126e-15,-6.62678299150994e-17,-2.916940328321737e-16,1.5925465866439028e-17,1.0703205043476991e-17,2.735949883864256e-16,-1.2066254834492394e-15,-7.751327577715763e-17,-2.7106047318608853e-16,1.739787874633637e-16,-9.5596492455283e-18
