beta_3,beta_4,sigma_3,sigma_4,time
-6.255329176053095e-15,-5.420423563299164e-15,7.012586825081046e-14,7.012571692513356e-14,8149790.862177839
7.885717257325935e-15,-4.3237675972958054e-15,7.704790231733822e-14,7.704811989233295e-14,8152603.177661063
-7.685684021152539e-15,-2.9980166172450224e-15,8.36181561026398e-14,8.3621305153287e-14,8155415.58065901
1.3548115788149984e-14,1.552882561959654e-15,6.819586368766577e-14,6.819470213208405e-14,8158227.992334594
1.0523917518696629e-14,-2.6492485136317836e-15,6.788981937451665e-14,6.788504707793152e-14,8161040.3165448
2.4820328304249697e-15,-5.3217510397161015e-15,9.00311507283491e-14,9.004167711273237e-14,8163852.598473051
3.3067913352721996e-15,-8.5927263776250705e-16,8.651778636333659e-14,8.651720724673534e-14,8166664.978896552
-5.941216369736746e-15,7.059108337002771e-15,9.040030048944655e-14,9.039839597878088e-14,8169477.36677702
1.0273015972497939e-14,-4.3127677014390145e-15,6.873801970290863e-14,6.873613982435636e-14,8172289.716808913
-8.301071757063137e-15,-5.909295639444789e-15,8.719565629471363e-14,8.719633620928369e-14,8175102.048261536
3.5462441475297774e-15,3.0255347091998407e-15,9.528335835274266e-14,9.527990247318056e-14,8177914.40041784
-1.6926264526069225e-15,7.275153282929432e-16,1.137543463560996e-13,1.1375321477665775e-13,8180726.682576891
-1.8545445336792097e-15,4.554446023574261e-15,6.443835036231097e-14,6.443659247231119e-14,8183539.0668336935
-4.409067709905017e-15,-5.664574213474463e-15,7.597786790777327e-14,7.597639625650017e-14,8186351.482281495
-1.3555368371807584e-15,3.7563828228456335e-15,7.291497148522895e-14,7.291683106595779e-14,8189163.744150783
-9.605540354104746e-15,-1.4153378528111745e-14,8.289643254051393e-14,8.28989550818828e-14,8191975.703952735
1.6508706830386603e-14,-1.6472455269431535e-15,7.730091237962492e-14,7.730292670114788e-14,8194788.482057195
6.770411778545223e-15,-7.709742057491659e-15,7.318199631422211e-14,7.318116231954975e-14,8197600.8317348035
-9.068469393043077e-15,3.0343010928385533e-15,7.9613949800082e-14,7.961668506910585e-14,8200413.041097579
6.480361494203049e-16,-7.388507590134833e-15,8.406389363058932e-14,8.405893409047501e-14,8203225.859857969
7.697763496139854e-16,4.5865466722772665e-15,1.1295278400641821e-13,1.1294475345850243e-13,8206038.086311076
2.4616879733683594e-14,-1.1498664940054935e-14,1.5676349878988405e-13,1.5675642706132804e-13,8208850.701435608
1.587159505882741e-14,1.6905046215761146e-15,7.942331525629837e-14,7.942222026144782e-14,8211662.586695788
2.5783504021462765e-15,3.681146800821157e-15,7.624374864670927e-14,7.623948762185303e-14,8214474.885958202
9.848647566144274e-15,-2.666074791090689e-15,6.893383413856937e-14,6.893153767917984e-14,8217287.293570361
-5.704780622752725e-15,-1.783894280451187e-15,7.36258758103594e-14,7.362366002873669e-14,8220099.547349239
3.9310923331637986e-15,8.091260502354105e-15,8.955701539020052e-14,8.955480242811888e-14,8222912.342028866
-8.241491571070938e-15,1.2545847751547383e-14,8.236501054903131e-14,8.23622177621096e-14,8225724.422761402
-3.903897744616928e-15,-5.2286344797078784e-15,7.878049161753146e-14,7.878029355299604e-14,8228536.512379106
2.914568486142508e-15,-1.2594577079286801e-14,9.038670612909081e-14,9.039474834457665e-14,8231349.070767208
8.751861908390208e-15,-9.763267926705008e-15,9.161193940594584e-14,9.160987291786963e-14,8234161.493655567
-4.0251635645716725e-16,1.649568248455286e-14,8.937613646493766e-14,8.938124359632105e-14,8236973.819262796
-1.3621865119566456e-16,-8.858165244277597e-15,1.1284623960726791e-13,1.1284740238867858e-13,8239786.027755252
5.699576276147056e-15,2.6872848586797143e-15,6.931546237426595e-14,6.931527656340011e-14,8242598.664156744
-4.134401380825272e-15,7.855050483962474e-15,6.913056686680697e-14,6.91284846351585e-14,8245410.8254395705
-1.094809202604535e-15,8.810000472556016e-16,6.82419921148801e-14,6.824200803969102e-14,8248223.153486211
-5.126912098024437e-15,-1.4162232014328218e-14,6.897260505014882e-14,6.897174958185534e-14,8251035.510028908
-7.573596193386457e-15,-6.248776792337369e-16,8.025934591813519e-14,8.025862923924017e-14,8253847.843602075
1.0456344789377725e-14,1.2037549518634095e-14,7.460187399781355e-14,7.460278743380235e-14,8256660.211361403
8.759810061950356e-15,-2.8061153067517256e-15,6.796994148469366e-14,6.796676426218442e-14,8259472.581577889
4.720789592120101e-15,5.539835534489237e-16,8.313306351199736e-14,8.313160526086378e-14,8262284.910863396
1.5539078786466294e-14,6.794771311476453e-15,6.65263641551417e-14,6.653078699932476e-14,8265097.268922234
-2.045593703618192e-15,5.621038200151081e-16,7.850852125546904e-14,7.850379142095558e-14,8267909.687177419
-1.5879774260047184e-14,1.4968911173906954e-15,7.859811697591031e-14,7.85988810863195e-14,8270721.954541711
-1.2881329006290981e-14,4.332260063447281e-15,7.725518677702833e-14,7.725439955084397e-14,8273534.313715785
3.806413117687136e-15,1.4143693408103967e-15,7.584950925766296e-14,7.585282120278367e-14,8276346.691663682
-2.0598455333180252e-15,-3.576511533041175e-15,7.031927153012219e-14,7.031913745324073e-14,8279159.065944303
-2.583449314888665e-15,-2.1199941679979146e-16,7.11693812479812e-14,7.116795918730485e-14,8281971.292624886
2.406115013740418e-14,-3.252498633862747e-14,1.870914562526528e-13,1.8708796572849747e-13,8284784.044115874
-6.351658421266476e-15,4.1096055323137426e-15,7.13153694529179e-14,7.131332883940043e-14,8287597.190617535
-1.067130831233191e-14,-7.129663410460525e-17,2.1281959280986522e-13,2.1281815283522089e-13,8290409.5617371965
-1.1925422894222641e-16,-1.3394580748806454e-15,1.0590762624680881e-13,1.0591081273772473e-13,8293221.902020003
-1.846695712437621e-15,8.583864678950782e-15,8.919800652005888e-14,8.919569708673319e-14,8296034.194159501
-2.8302244947135335e-15,-1.0884156090341142e-15,1.0413866016063804e-13,1.0413890226766721e-13,8298846.595013941
-5.1091790048464775e-15,-4.657050962810721e-15,1.0150447809611939e-13,1.0150448693383574e-13,8301658.980632585
5.153821408237887e-15,1.6691989244301135e-15,8.199662392161152e-14,8.200203066081094e-14,8304471.310181181
7.317885344525095e-15,1.3282910107864149e-14,8.54362431168861e-14,8.543629944305352e-14,8307283.656613199
-2.883282365868925e-15,-4.6949952049969795e-15,1.0422959022957338e-13,1.04231166963938e-13,8310096.002845688
-2.1716428649412127e-15,-4.495290957796155e-15,9.077024049558935e-14,9.076807663986168e-14,8312908.376501376
3.2137893607911508e-15,-1.6760005593124164e-16,9.701435634978734e-14,9.701362218554693e-14,8315720.747083773
2.5656276451702767e-15,-2.9013089325059184e-15,1.0699440668953693e-13,1.0698801706183435e-13,8318534.056534534
-1.239877784446433e-15,-5.026956017411973e-15,1.0629847244495781e-13,1.0630344101761553e-13,8321346.437980279
-6.881836291597387e-16,-5.908790365957419e-15,9.575665816003931e-14,9.57527709765909e-14,8324158.992680835
-6.409152057201064e-16,7.791345031898594e-15,1.110665743454289e-13,1.1107250659708985e-13,8326971.284439027
-7.806670123650565e-15,-3.7426324879371966e-16,8.548163280529424e-14,8.548373750681729e-14,8329783.617515126
-3.914411875212353e-15,2.359488310443114e-15,9.78193886115456e-14,9.782062257071033e-14,8332595.942949425
7.111003296497104e-15,-4.047591449039834e-15,1.0138546906310822e-13,1.0138381641967509e-13,8335407.951355717
5.26385502059875e-15,3.206547160644261e-15,9.675250577557645e-14,9.674844237804608e-14,8338220.53032342
-1.2112120411899552e-14,2.7175932341588205e-15,9.205892018071597e-14,9.206232481695273e-14,8341033.100654051
1.1365683521057857e-14,-4.393138165394265e-16,1.0742213979339014e-13,1.0743621509927693e-13,8343845.229718359
2.5199908096462416e-15,5.358751264328014e-16,1.1359195995977232e-13,1.1359634400246071e-13,8346657.549743299
9.55016141502617e-16,4.259171103652611e-15,1.1206736683388112e-13,1.1206390768055583e-13,8349469.925042124
2.6199607669248166e-15,-7.207344966931612e-15,1.2353125690199023e-13,1.2353145243006167e-13,8352282.2448823275
8.928466110283466e-16,3.718946219666225e-15,1.0702132213348044e-13,1.0701243165971054e-13,8355094.886492992
8.385926026376723e-15,3.976528942303972e-15,9.364835044986193e-14,9.365426161907554e-14,8357907.025137671
-5.140760094732078e-15,-2.4630166127053217e-15,8.647798199494335e-14,8.647577121519215e-14,8360719.492845939
-3.4031887884086945e-14,3.668195868212647e-14,2.8240068391210347e-13,2.8242254750660857e-13,8363532.499031743
-1.6036857983012636e-15,6.8618972809812785e-15,1.7973843085434688e-13,1.7974883621678857e-13,8366345.887460407
-3.904842725405906e-15,-1.3212189856993668e-15,8.285756234304207e-14,8.286132826652651e-14,8369157.650484646
1.0213576070955326e-15,-9.201583424192565e-15,1.1404565664148309e-13,1.1404587117393267e-13,8371969.988203618
2.8034543771420495e-15,2.422738042319448e-15,8.97898035563792e-14,8.978144202047087e-14,8374782.365619024
-8.439373770536707e-15,-1.4495715837671438e-15,8.49681809418255e-14,8.497327516410223e-14,8377594.739424713
3.884683674054003e-15,6.848458475375577e-15,9.946367025097195e-14,9.946040959931623e-14,8380408.028249064
-7.13916824201087e-15,-5.222506451508592e-15,7.343449162139683e-14,7.343790185623917e-14,8383220.564899012
5.977614176257196e-15,7.0756224131908934e-15,9.977701380304801e-14,9.978094990008996e-14,8386032.832081238
-5.671406972962943e-16,3.602743554265597e-15,8.254507231722543e-14,8.254409835724411e-14,8388845.18514716
8.13696067779807e-15,-1.3719199654316604e-14,1.0077311763339881e-13,1.0078042438149937e-13,8391657.658921888
5.779466603999995e-15,1.6129762285717075e-15,8.219640763472602e-14,8.219394598001088e-14,8394469.841005981
7.462210621934423e-15,-6.980340725541061e-15,1.1782852846439267e-13,1.1783166706658276e-13,8397282.206015436
-5.489829998567753e-15,3.4557116021829566e-16,1.174574680624487e-13,1.17465841161934e-13,8400094.64627542
2.765581416749717e-15,4.7294384702824785e-15,7.939759331833844e-14,7.940638778221435e-14,8402907.0311753
1.592653318590228e-15,-6.189243702266998e-15,8.581717256010711e-14,8.58146820568603e-14,8405719.311576487
3.7404063638421575e-15,1.090751660418697e-15,9.266924729621746e-14,9.266309375476622e-14,8408531.859858101
-4.310476005723027e-15,-1.944130787838487e-15,8.388905917685619e-14,8.388488237921325e-14,8411344.033550901
-3.2483778994588703e-15,-2.6973535873381047e-16,1.0209898065528031e-13,1.0209301707098418e-13,8414156.422313137
1.6236984741087318e-15,-5.1483307601153106e-15,8.443952922721405e-14,8.443839388648508e-14,8416968.657242183
-1.1389925717847669e-14,-5.985803736342322e-15,8.433211741266962e-14,8.433999813075292e-14,8419780.956711505
4.533777115306975e-15,1.0464883642149407e-15,8.619213268713429e-14,8.618696045127794e-14,8422593.389486324
9.261325292024024e-15,8.329426389036193e-15,1.0460240545616445e-13,1.045837046653592e-13,8425405.823642058
-7.873485616069891e-15,-4.447321616260098e-15,1.0517601152200796e-13,1.0518689610242588e-13,8428218.036864834
2.928411320762717e-18,-1.3520551679912258e-16,7.551042186042553e-14,7.550954525527129e-14,8431030.390862983
1.5901136943879783e-15,1.0350749663772597e-14,7.596300194490352e-14,7.596721929153051e-14,8433842.826907089
3.553543872634217e-15,9.912521669126408e-15,8.358950907428434e-14,8.359397038228536e-14,8436655.332549805
-2.3515802969965417e-14,5.1026623641582305e-15,7.615335716279845e-14,7.614601434410907e-14,8439467.268755661
1.7934052784212465e-15,-1.1488540593326713e-14,7.76417685426204e-14,7.763477366661388e-14,8442279.80534421
7.0072176584129246e-15,4.226080389486077e-15,7.482461245883058e-14,7.482136194612972e-14,8445092.159714554
1.2337698432252154e-14,-1.0514917203845879e-14,7.681512972128648e-14,7.681377586049296e-14,8447904.654949794
3.4062273725622808e-15,-1.1299063801276324e-14,6.954687711532767e-14,6.954199523509581e-14,8450716.902452713
-1.7440848641278256e-15,4.645200416446435e-15,7.019777979129218e-14,7.019685859804427e-14,8453529.46510985
-6.66815978849598e-15,-4.807698064524689e-16,7.35742421937866e-14,7.357571652787452e-14,8456341.542657668
-2.763338259860519e-15,1.7157732421966547e-15,8.097263606027605e-14,8.097118011593588e-14,8459153.957872963
6.424410302503533e-15,1.3619507165498597e-15,7.637585981037988e-14,7.637171064907527e-14,8461966.322188344
-3.583939236959099e-15,2.5146655123037794e-15,7.914870427773726e-14,7.914982239343946e-14,8464778.73791699
2.6810006488182444e-15,3.1126871829466627e-15,9.488818238196617e-14,9.488468782152347e-14,8467591.229123406
-2.2852734311807634e-16,-7.678588968809241e-15,8.601811895344013e-14,8.60152984776356e-14,8470403.29409999
-9.125376945436852e-15,-6.38179417092739e-15,7.627282256486678e-14,7.627026592316912e-14,8473215.835953362
7.45516871307339e-15,-1.6600030337428425e-14,7.795205180955765e-14,7.795122330813076e-14,8476027.475916475
6.676140531841456e-15,-9.699997985522892e-15,8.607926365609061e-14,8.607216588398336e-14,8478840.484532954
9.860688227464177e-16,2.7073159549483398e-15,7.121130976262048e-14,7.120729122775626e-14,8481652.78586145
-8.084651558495476e-16,7.164637453687121e-15,7.268235627981282e-14,7.267957151424773e-14,8484465.077823747
3.754183452133767e-15,1.371739594060918e-14,8.163574255576937e-14,8.164186979984118e-14,8487277.45874592
-5.200130767236304e-15,-5.786581231671532e-15,8.4441259339045e-14,8.44440796990981e-14,8490089.923146708
-8.931563860224843e-15,-4.529141614907008e-15,9.203661837500459e-14,9.20293727494939e-14,8492902.171302736
3.736357046590691e-15,-5.042553781692555e-15,8.982524445043814e-14,8.982502065597402e-14,8495714.649709055
-4.2773305436854315e-15,1.2800799418255536e-16,9.119927348839687e-14,9.119895268063191e-14,8498527.00705781
-6.475458080031856e-15,-3.25763504656941e-16,6.872018478555369e-14,6.872430581600592e-14,8501339.223543957
2.4064986614657116e-15,1.9644075270420504e-15,7.952254933404662e-14,7.952475817790396e-14,8504151.584220948
-3.824647009566907e-15,-1.9851268860885264e-15,7.154569823595894e-14,7.156119498270381e-14,8506963.942369804
-4.076134236556056e-16,-6.5849139892981836e-15,7.348164146972078e-14,7.349100061730168e-14,8509776.33547326
6.900935476402538e-15,1.2517709517122924e-14,6.578088470824628e-14,6.578203966029902e-14,8512588.597530477
1.0579754964202278e-14,-1.4262009569324104e-15,6.836780878335396e-14,6.836953584720237e-14,8515401.248759128
-1.5831273299968018e-16,-3.647250383775303e-14,5.217917108080755e-13,5.217477046734198e-13,8518214.095417442
-1.433381960670636e-15,6.7583471267315785e-15,8.077695879109236e-14,8.077737441009011e-14,8521026.910066042
1.9104197632112966e-15,6.9174292868915096e-15,8.623546050468973e-14,8.624413785422078e-14,8523839.225054648
2.2186441740838116e-15,-2.4131146989811793e-15,8.016868488288935e-14,8.015956608551382e-14,8526651.689157218
-7.260858563145127e-16,-2.198265252293343e-15,9.76937101713102e-14,9.76922629961569e-14,8529463.820506508
5.494637479394687e-15,-2.209808519067913e-15,8.650590586219743e-14,8.650565773646193e-14,8532276.186269045
1.1298836386316066e-15,-5.005910943643229e-15,8.053033927766745e-14,8.052215928576181e-14,8535088.642455472
-3.593915239499151e-15,-4.472204528725112e-15,7.323567907279237e-14,7.323050465880582e-14,8537900.963710621
9.76959479128184e-15,2.748141411928219e-15,8.786210007782897e-14,8.786541142373481e-14,8540713.181574648
-4.3111211587680165e-15,2.3199620429717195e-15,8.837265245395017e-14,8.837501352433948e-14,8543525.634500494
-6.429318262221341e-16,4.861019493576042e-16,7.266929712507492e-14,7.267852144728618e-14,8546337.94147878
-5.0693405033526205e-15,1.1292784678948108e-15,9.021531252037263e-14,9.02057180226523e-14,8549150.215264166
3.892329438487943e-15,2.0127655352807144e-15,7.960196696303555e-14,7.96001823767547e-14,8551962.618920637
6.455156088558314e-15,-9.234419930339758e-15,1.2115223382350388e-13,1.2114287642417633e-13,8554775.071136318
6.441614200059791e-16,1.5474322367268637e-14,8.042560124055836e-14,8.042133832534317e-14,8557587.486804517
-3.47335364911925e-15,-1.6094687458947502e-15,7.243586974507463e-14,7.244941784534193e-14,8560399.846121069
8.519666292374288e-15,-1.315564087879469e-15,8.05952505650935e-14,8.05955603969155e-14,8563212.144072188
-1.938013035283136e-15,2.0924882397715074e-15,8.940720681712933e-14,8.941014490146453e-14,8566024.379976176
1.3281103045001313e-14,7.153875929014332e-16,6.99983090591349e-14,6.998994149429293e-14,8568836.679514857
1.58258489903397e-15,6.745245705044151e-16,7.150734108338416e-14,7.150341847085784e-14,8571649.173169937
-4.3653780336953135e-15,2.4972270306483943e-15,7.839956162972577e-14,7.839854738427279e-14,8574461.539111737
-1.6539914636553247e-16,-1.264900472808467e-15,7.014291210548602e-14,7.014624520562858e-14,8577273.834172748
-4.5847485873487044e-15,6.651843320586017e-15,7.581991078457593e-14,7.581926364227001e-14,8580086.19049357
-5.917421125132997e-15,-3.707550163938662e-15,6.9312564440411e-14,6.931689768560883e-14,8582898.55119613
-5.883374397231825e-15,-9.387918815679342e-17,7.064835199925612e-14,7.064737317594093e-14,8585710.89235126
-3.495058216714635e-15,1.5148193649402558e-15,7.583100014702556e-14,7.583088822543391e-14,8588523.333582213
-1.7165017690444763e-15,-1.63312892036156e-15,7.742614653402001e-14,7.742501144280624e-14,8591335.492157068
-4.5096825112440045e-14,-8.48435305981007e-15,3.115795686053502e-13,3.115700198574134e-13,8594148.093930494
9.607220551415456e-15,-1.1647153956348209e-14,7.246951645193135e-14,7.247320191566207e-14,8596961.452374524
-1.2377585889800523e-14,7.060930983168298e-15,8.66770568966202e-14,8.66772350830193e-14,8599773.86323527
1.1132512587169898e-15,6.246185522082818e-15,7.969363747668494e-14,7.969758310175088e-14,8602586.22478765
-7.667422848054078e-15,-5.889816168141872e-15,8.335378882155203e-14,8.334656139000609e-14,8605398.542325865
-4.0477877269455415e-15,-4.578673171969553e-15,8.949015934270216e-14,8.950087005379267e-14,8608210.817773206
-7.51336644597808e-15,4.1710521449548766e-15,8.699332308625671e-14,8.699157500345061e-14,8611023.209448224
1.0732672406895787e-14,-1.18327689516215e-14,9.148119170273118e-14,9.148103574657943e-14,8613835.51288535
-3.105668522124247e-15,7.57836605482957e-15,8.824339850498674e-14,8.825236242444236e-14,8616647.922917057
-4.011257234117083e-15,-9.730771528272208e-15,8.556084502118185e-14,8.55696335998426e-14,8619460.370522538
3.554312103226654e-15,7.939630069791795e-15,7.055503409564132e-14,7.055502734884025e-14,8622272.477940554
-1.5120690590845406e-15,8.310237865218859e-15,8.363200132675093e-14,8.363246346309295e-14,8625084.976421574
-4.158080663556822e-17,-2.4507993022046903e-15,1.0753848922419753e-13,1.075284156465428e-13,8627897.610998333
5.035092572416693e-15,-9.769992098096318e-15,7.792679045402417e-14,7.792432005433003e-14,8630710.568926496
-5.8272035061983395e-15,-9.420852821977232e-16,8.909729372969498e-14,8.909889041417648e-14,8633523.123347193
1.5691931328721867e-14,-7.16593816733483e-16,8.933950672369336e-14,8.93322431677495e-14,8636335.488917103
-3.613361245664959e-15,-5.704852818411048e-15,7.95789964971146e-14,7.957210642851357e-14,8639147.786602097
-2.051833088029417e-15,9.145747580623027e-16,8.056498808024304e-14,8.055982370176214e-14,8641960.036970748
-2.5575642075639334e-15,-4.359557719796838e-15,8.1950942999452e-14,8.195677913451346e-14,8644772.482410002
2.6707611659387798e-15,-5.816971325746158e-16,9.820664574109197e-14,9.821449987187588e-14,8647584.92539312
2.8254956812968864e-15,2.070003331808067e-15,7.722592836724411e-14,7.722103425009718e-14,8650397.308353847
5.452572765251733e-15,-3.955244310757553e-15,8.798134651989968e-14,8.797491855436647e-14,8653209.644682752
1.2541194640279436e-15,-2.08891493727548e-15,8.690177384827975e-14,8.690423630807646e-14,8656021.845846144
1.0382693801386166e-14,-2.2126467156630624e-15,9.586784808668506e-14,9.587483150075384e-14,8658834.289564975
-7.307784145911835e-15,-4.94552562430378e-15,8.212888585252004e-14,8.213236266342857e-14,8661646.63987935
1.3282908527591538e-15,1.3527554970446799e-15,7.812006104157248e-14,7.81170827796391e-14,8664458.996396169
-5.225903025829565e-15,6.076803328379584e-15,8.977323849518443e-14,8.977468398321984e-14,8667271.328288505
-1.3998621471055181e-14,-1.6279745999698133e-15,7.533816680369928e-14,7.53355066449617e-14,8670083.747679293
-3.041577904144728e-14,1.7088964024281214e-14,1.5098540479788832e-13,1.509741052690207e-13,8672896.703942098
-1.3561174906595553e-14,-6.891516147424266e-15,1.3462974903870103e-13,1.3462612876500362e-13,8675709.457952157
-9.321209543603263e-15,2.181749404590605e-15,8.050683014903456e-14,8.050868078510681e-14,8678521.887455074
-1.6274807743781394e-15,-1.3275296615733268e-15,8.748168153760023e-14,8.747421067381397e-14,8681334.222461553
1.656415076473767e-14,-3.746882980847047e-15,2.2177672998536428e-13,2.2176509155259545e-13,8684146.648035074
4.793379339180896e-15,-6.463593224234986e-15,6.846399557914573e-14,6.846373438828799e-14,8686959.323016802
-1.5043598711330924e-14,-9.685194048768897e-15,7.520770214143344e-14,7.520593817084039e-14,8689771.15375667
5.262551426320864e-15,-4.133663307310068e-15,7.007707118589889e-14,7.007981965141067e-14,8692583.44709406
-1.043232285940992e-14,2.8721428312247366e-15,7.23286217459911e-14,7.232711007682488e-14,8695396.019556856
4.461726025720102e-16,1.2660073334241354e-14,7.29152587908304e-14,7.291443462324247e-14,8698208.236308213
-3.663034564164829e-15,7.821045188285444e-15,7.127594035300623e-14,7.127452889200217e-14,8701020.435419917
6.409603278889451e-15,-7.0841666443026406e-15,7.369410106863658e-14,7.368832675872985e-14,8703833.071413143
4.2699279894202495e-15,-3.265114661220345e-15,8.59181433019609e-14,8.591804598246788e-14,8706645.3413969
-2.7571756133561057e-15,-9.312158761778146e-15,1.1197210457285933e-13,1.1197863089296505e-13,8709457.862386357
-4.366520817550287e-15,7.0947530603946125e-15,7.069750181488214e-14,7.069558425122504e-14,8712269.919127392
2.243937579227484e-15,-3.97246096403242e-16,8.547486221840685e-14,8.547065892747676e-14,8715082.403053937
-6.719571369607843e-15,-8.136893914816748e-15,1.5232226266723002e-13,1.523261971396831e-13,8717894.888633177
-4.186348893140454e-15,6.37844457144865e-15,9.206409202267332e-14,9.206233905010173e-14,8720707.368910722
-1.8089731344632308e-15,7.02513089033473e-15,9.552547197755778e-14,9.552824927704961e-14,8723519.351365784
1.1216000925396043e-14,9.601157722763253e-15,2.354116096748602e-13,2.354029361961172e-13,8726331.782220222
5.161427987524684e-15,-3.315997138198625e-16,8.457495012670063e-14,8.4568318376819e-14,8729144.112861112
8.717124864335153e-16,-5.425568768796134e-15,1.1708310281160623e-13,1.1708616971041452e-13,8731956.426007977
-4.046040663921272e-15,-2.6738979909178782e-15,8.205242184990733e-14,8.205230905727921e-14,8734768.822692461
7.113918566897026e-15,-7.518150609871713e-16,7.426964282658071e-14,7.427436080855516e-14,8737581.159868691
1.0856477721914156e-15,-1.691050358984377e-15,9.10699462310678e-14,9.10652537230493e-14,8740393.685772147
9.682220681765168e-15,-2.1932681140710455e-15,7.80916027216283e-14,7.808163501619491e-14,8743205.887492355
1.7061316590681143e-15,-1.3797553170295691e-15,1.0261386279078825e-13,1.0261404656147631e-13,8746018.335513102
-7.890217533407281e-16,3.4048116947658305e-15,8.383533453546323e-14,8.384029452064948e-14,8748830.61824445
5.966794157527013e-15,4.323168861457282e-15,1.1498625654853878e-13,1.1498741996265455e-13,8751643.369404463
7.132774004810369e-15,5.084873045943431e-15,7.095294088395899e-14,7.096336944099848e-14,8754455.304312034
-3.2283787633620913e-15,1.4312771909469114e-14,6.954416950221407e-14,6.954487136849548e-14,8757267.607216125
-1.0507535875639587e-14,1.084326708151961e-15,6.76032267860905e-14,6.760372092108496e-14,8760079.992621072
2.1914726310697272e-14,-1.7143266283766582e-15,1.2589505588469878e-13,1.2590001684344823e-13,8762892.392963823
1.0282489627259462e-15,1.5768156511886472e-15,7.467744848624883e-14,7.468056829159852e-14,8765704.606343897
4.591012495899804e-15,-5.809816383344751e-16,7.550702197144332e-14,7.551109820769147e-14,8768517.006133132
-5.703907243806835e-15,9.861529508702994e-15,8.334858019254674e-14,8.334746940876981e-14,8771329.437859308
4.548387650494031e-15,7.317981199787652e-15,7.079176014232045e-14,7.079692124650772e-14,8774141.69075482
9.231713227264178e-15,-5.809899239041371e-15,6.914046768254258e-14,6.913142876915506e-14,8776954.11405301
-5.03821147760747e-15,5.389886215036306e-15,8.00155248081749e-14,8.001371289182514e-14,8779766.459737824
3.904755107499827e-15,6.103535796512823e-16,7.21828138396219e-14,7.21805530568703e-14,8782578.77116267
5.167555344198766e-15,-7.648394723275123e-15,7.533309609536475e-14,7.532705613826839e-14,8785391.212301506
3.284540410845155e-15,-1.903441738811967e-15,6.802227101022545e-14,6.801969694829541e-14,8788203.634527422
-4.005112575126512e-15,1.4267617631644197e-15,8.701487648184937e-14,8.701592506211946e-14,8791015.821153594
-6.116213036428824e-16,-3.7776556886577365e-15,7.04499542676864e-14,7.045472131357528e-14,8793828.021597486
1.990124005835882e-15,-3.901213313736574e-15,7.198604798567209e-14,7.198278563847704e-14,8796640.603734294
4.809956744399381e-15,1.7430073450811637e-15,7.603320292294176e-14,7.603109133103593e-14,8799452.978299608
-1.1055060308588084e-15,-5.732494474153757e-15,7.992290563998748e-14,7.993011259595354e-14,8802265.349666273
2.606501880000429e-15,-1.0993235313002533e-14,7.224900995710606e-14,7.224840013267331e-14,8805077.551280553
5.329980285563828e-15,-7.202928992525073e-15,6.038650896319492e-14,6.038207409389588e-14,8807889.954838855
4.875082515816824e-15,-3.049389148289986e-15,7.264899599308333e-14,7.264438944506303e-14,8810702.328588814
2.7547192387726556e-15,4.617032717639822e-15,8.1071106532977e-14,8.10713067917285e-14,8813514.802486269
7.800129969813654e-16,1.202066283006412e-15,7.208918807563575e-14,7.208756199449809e-14,8816326.992035989
3.3335863467527863e-16,3.0913795102973203e-15,7.77190594982545e-14,7.771594272211968e-14,8819139.373532463
-1.788229192198129e-15,-8.918293137692665e-15,7.376542521485871e-14,7.377324018147052e-14,8821951.734819124
-8.406752977142514e-16,-7.426954907179384e-15,6.606463966873314e-14,6.606805423296939e-14,8824764.05809659
-2.1555404741824126e-14,2.783586850248286e-15,1.544104342630983e-13,1.5441246583796385e-13,8827577.407243721
-5.1807583950538284e-15,2.1309287321537436e-15,8.837245043039776e-14,8.837384297520586e-14,8830391.061286373
1.806147525891901e-15,9.025359732475657e-15,7.020839680660777e-14,7.020671608621806e-14,8833203.252783075
4.960435138029516e-15,9.51915876397004e-15,7.442158592263045e-14,7.442168966612871e-14,8836015.700873192
-9.358287266355454e-15,7.792760570896301e-15,7.03368639841511e-14,7.034108857424433e-14,8838828.078308523
-2.7533052199104065e-15,1.0167827858739234e-14,7.295446678942671e-14,7.294191503941357e-14,8841640.347195102
3.6073539630594296e-15,6.388703531477018e-15,7.408420120023922e-14,7.408410772121599e-14,8844452.788736602
6.271801082090234e-15,-8.427984332200016e-15,8.221885346642379e-14,8.221626006124753e-14,8847265.246273264
-1.6288009699014663e-15,1.5486705043974772e-15,7.027267023591761e-14,7.026644080836061e-14,8850077.495411359
3.698313447430388e-15,2.628860797873804e-15,7.440274052830006e-14,7.44050401364744e-14,8852889.86237511
-9.851726104983763e-15,-1.2246791495555413e-14,5.900603420509109e-14,5.90072971122679e-14,8855702.108951615
-5.6310246839088836e-15,-8.429570478969076e-15,7.381941422667413e-14,7.382539806417369e-14,8858514.461433714
-1.6264600632501306e-15,5.058974716569414e-15,7.17137582069366e-14,7.171237573709752e-14,8861326.876074865
-8.834667184474224e-15,-3.801851116537863e-15,6.724657438175544e-14,6.724821133929687e-14,8864139.27806266
-3.621200556565097e-15,2.599725487927662e-15,7.255343718940713e-14,7.25547858882346e-14,8866951.455832731
-1.2656484735245673e-16,-2.924505668671181e-15,9.420247174387269e-14,9.420118605340908e-14,8869763.911344279
1.136730422583501e-15,1.9865170881307666e-14,8.843234696141675e-14,8.843616180358775e-14,8872576.261490073
